Date,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Distance from Maumee Inlet (km),Shore Distance (euc dis),CTD Temperature (°C)_2wks,CTD Temperature (°C)_4wks,CTD Temperature (°C)_6wks,CTD Dissolved Oxygen (mg/L)_2wks,CTD Dissolved Oxygen (mg/L)_4wks,CTD Dissolved Oxygen (mg/L)_6wks,Total Phosphorus (µg P/L)_2wks,Total Phosphorus (µg P/L)_4wks,Total Phosphorus (µg P/L)_6wks,Total Dissolved Phosphorus (µg P/L)_2wks,Total Dissolved Phosphorus (µg P/L)_4wks,Total Dissolved Phosphorus (µg P/L)_6wks,Soluble Reactive Phosphorus (µg P/L)_2wks,Soluble Reactive Phosphorus (µg P/L)_4wks,Soluble Reactive Phosphorus (µg P/L)_6wks,Ammonia (µg N/L)_2wks,Ammonia (µg N/L)_4wks,Ammonia (µg N/L)_6wks,Nitrate + Nitrite (mg N/L)_2wks,Nitrate + Nitrite (mg N/L)_4wks,Nitrate + Nitrite (mg N/L)_6wks,N:P Mass Ratio_2wks,N:P Mass Ratio_4wks,N:P Mass Ratio_6wks,Particulate Microcystin (µg/L)
2014-06-22,0,0,0,1,0,0,0,0,27.65610804706282,0.1197091688354083,20.6,18.8,18.8,8.110000000000001,9.1,9.1,13.092,7.980000000000002,7.980000000000002,4.8125,3.4400000000000004,3.4400000000000004,0.709,0.61,0.61,3.6024999999999996,2.14,2.14,0.37279999999999996,0.2810000000000001,0.2810000000000001,30.65206967781398,35.21303258145363,35.21303258145363,0.09999999999999999
2014-06-22,0,0,0,1,0,0,0,0,13.65830925720341,0.05751736553792973,21.849999999999998,21.400000000000002,21.400000000000002,10.439999999999998,11.700000000000001,11.700000000000001,48.477500000000006,58.57999999999999,58.57999999999999,12.158000000000001,12.049999999999999,12.049999999999999,2.3835,0.9299999999999999,0.9299999999999999,3.532,3.5500000000000003,3.5500000000000003,1.2645499999999998,1.9040000000000001,1.9040000000000001,23.89218469362135,32.502560600887676,32.502560600887676,0.09999999999999999
2014-06-22,0,0,0,1,0,0,0,0,17.633457032860587,0.03776289324258882,21.759999999999998,20.5,20.5,7.51,8.5,8.5,34.7705,18.17,18.17,19.808,5.4799999999999995,5.4799999999999995,11.355999999999998,0.25,0.25,48.82749999999999,4.57,4.57,1.3221,0.7649999999999999,0.7649999999999999,39.52662487972794,42.10236653824986,42.10236653824986,0.21785714285714283
2014-06-29,0,0,0,1,0,0,0,0,7.223359829240843,0.026948444989778574,23.060000000000002,22.228571428571428,22.099999999999998,8.1,9.485714285714284,9.700000000000001,68.53999999999999,107.27071428571428,113.26,17.566000000000003,24.515357142857145,25.59,3.7019999999999995,7.346428571428571,7.909999999999998,2.8219999999999996,7.956071428571429,8.75,2.9462000000000006,6.0716785714285715,6.555,40.08280770402508,55.49270972670091,57.87568426628996,0.3771428571428571
2014-06-29,0,0,0,1,0,0,0,0,17.528798031801568,0.0369435351513645,22.740000000000002,20.8,20.5,6.740000000000001,8.264285714285716,8.5,47.682,22.122500000000002,18.17,30.952,8.891428571428573,5.4799999999999995,19.994000000000003,2.894285714285714,0.25,83.25,15.1075,4.57,1.7553999999999998,0.8976428571428572,0.7649999999999999,37.52327025643312,41.489094714792266,42.10236653824986,0.14285714285714285
2014-06-29,0,0,0,1,0,0,0,0,27.733871194834855,0.1197107172758453,22.0,19.22857142857143,18.8,7.339999999999999,8.864285714285712,9.1,17.068,9.19714285714286,7.980000000000002,5.880000000000001,3.7667857142857146,3.4400000000000004,0.7859999999999999,0.6335714285714286,0.61,4.74,2.4882142857142857,2.14,0.4442,0.3028571428571429,0.2810000000000001,27.10465408609424,34.127089032968,35.21303258145363,0.09999999999999999
2014-06-29,0,0,0,1,0,0,0,0,26.72855436602467,0.12945451442179826,21.88,19.732142857142858,19.400000000000002,7.4399999999999995,8.27142857142857,8.4,17.946,11.834999999999999,10.89,4.298,3.9446428571428576,3.89,0.28600000000000003,0.4107142857142857,0.43000000000000005,8.945999999999998,3.874285714285714,3.09,0.44099999999999995,0.32321428571428573,0.305,24.88102276396174,27.588642159003307,28.00734618916437,0.09999999999999999
2014-06-29,0,0,0,1,0,0,0,0,17.360920282528955,0.0341885199643955,22.52,19.817857142857143,19.400000000000002,7.74,8.225,8.299999999999999,47.39,14.895,9.87,9.068,3.9685714285714293,3.18,0.9380000000000001,0.34214285714285714,0.25,2.18,2.3185714285714285,2.34,0.49699999999999994,0.3307142857142857,0.305,13.860457213816606,28.619410090557203,30.901722391084096,0.09999999999999999
2014-06-29,0,0,0,1,0,0,0,0,13.5506517350905,0.05614027919637572,22.199999999999996,21.50714285714286,21.400000000000002,9.459999999999999,11.4,11.700000000000001,40.620000000000005,56.17464285714285,58.57999999999999,12.241999999999999,12.075714285714286,12.049999999999999,3.514,1.2760714285714287,0.9299999999999999,3.5180000000000002,3.545714285714286,3.5500000000000003,0.7672,1.75175,1.9040000000000001,17.195225654636435,30.452471099157606,32.502560600887676,0.09999999999999999
2014-07-06,0,0,0,0,1,0,0,0,27.798933195869072,0.120145609047511,23.207142857142856,20.6,18.8,7.0928571428571425,8.110000000000001,9.1,18.44214285714286,13.092,7.980000000000002,5.997142857142857,4.8125,3.4400000000000004,0.7057142857142856,0.709,0.61,5.869999999999999,3.6024999999999996,2.14,0.48221428571428565,0.37279999999999996,0.2810000000000001,26.379892901389415,30.65206967781398,35.21303258145363,0.09999999999999999
2014-07-06,0,0,0,0,1,0,0,0,26.667526613294825,0.12825662690984965,22.992857142857144,20.794999999999998,19.400000000000002,7.328571428571428,7.860000000000001,8.4,20.575714285714287,14.859,10.89,4.678571428571429,4.1195,3.89,0.2542857142857143,0.34900000000000003,0.43000000000000005,12.604285714285712,6.384,3.09,0.5043571428571428,0.38149999999999995,0.305,24.457080295869048,26.24878926248789,28.00734618916437,0.09999999999999999
2014-07-06,0,0,0,0,1,0,0,0,17.269843071679094,0.03351148348985141,23.557142857142857,21.155,19.400000000000002,7.492857142857143,7.985,8.299999999999999,48.76214285714286,30.974999999999998,9.87,9.260714285714284,6.492,3.18,0.9257142857142858,0.6370000000000001,0.25,5.148571428571429,2.25,2.34,0.5235714285714286,0.413,0.305,12.458284507441986,21.31601072887113,30.901722391084096,0.09999999999999999
2014-07-06,0,0,0,0,1,0,0,0,17.554301302508293,0.0368500818767253,23.857142857142858,21.759999999999998,20.5,6.771428571428571,7.51,8.5,58.15857142857143,34.7705,18.17,33.542142857142856,19.808,5.4799999999999995,21.467142857142857,11.355999999999998,0.25,81.85571428571428,48.82749999999999,4.57,2.2271428571428578,1.3221,0.7649999999999999,37.98122185120604,39.52662487972794,42.10236653824986,0.09999999999999999
2014-07-06,0,0,0,0,1,0,0,0,7.295526973146196,0.026564485871273285,23.900000000000002,22.639999999999997,22.099999999999998,7.721428571428572,8.8,9.700000000000001,62.48357142857143,88.10500000000002,113.26,19.884285714285713,21.076500000000003,25.59,6.734285714285714,5.542999999999999,7.909999999999998,1.9849999999999999,5.415500000000001,8.75,2.4365714285714284,4.52505,6.555,38.2185072141146,47.86719120001595,57.87568426628996,0.2875
2014-07-06,0,0,0,0,1,0,0,0,13.52817602747213,0.05602240456094696,22.892857142857142,21.849999999999998,21.400000000000002,8.75,10.439999999999998,11.700000000000001,34.034285714285716,48.477500000000006,58.57999999999999,11.081428571428571,12.158000000000001,12.049999999999999,3.407857142857143,2.3835,0.9299999999999999,4.609285714285714,3.532,3.5500000000000003,0.48064285714285715,1.2645499999999998,1.9040000000000001,14.342175108304797,23.89218469362135,32.502560600887676,0.17124999999999999
2014-07-13,0,0,0,0,1,0,0,0,17.8730586347609,0.04008262958149146,25.157142857142862,22.740000000000002,20.8,7.871428571428571,6.740000000000001,8.264285714285716,65.38857142857144,47.682,22.122500000000002,24.72714285714286,30.952,8.891428571428573,13.387142857142857,19.994000000000003,2.894285714285714,32.705714285714286,83.25,15.1075,2.750142857142857,1.7553999999999998,0.8976428571428572,41.720915070069275,37.52327025643312,41.489094714792266,0.24285714285714288
2014-07-13,0,0,0,0,1,0,0,0,26.726442917619785,0.12803880856653524,24.142857142857142,21.88,19.732142857142858,7.628571428571428,7.4399999999999995,8.27142857142857,22.595714285714283,17.946,11.834999999999999,5.328571428571428,4.298,3.9446428571428576,0.2642857142857143,0.28600000000000003,0.4107142857142857,17.724285714285717,8.945999999999998,3.874285714285714,0.5728571428571428,0.44099999999999995,0.32321428571428573,25.29156986835429,24.88102276396174,27.588642159003307,0.12500000000000003
2014-07-13,0,0,0,0,1,0,0,0,27.77465486591632,0.12060916780732968,24.157142857142855,22.0,19.22857142857143,7.542857142857143,7.339999999999999,8.864285714285712,16.34714285714286,17.068,9.19714285714286,4.847142857142857,5.880000000000001,3.7667857142857146,0.41571428571428565,0.7859999999999999,0.6335714285714286,6.99,4.74,2.4882142857142857,0.4757142857142857,0.4442,0.3028571428571429,29.418670926037805,27.10465408609424,34.127089032968,0.22142857142857145
2014-07-13,0,0,0,0,1,0,0,0,17.1381374970415,0.0329205180142891,24.157142857142855,22.52,19.817857142857143,7.242857142857143,7.74,8.225,30.077142857142857,47.39,14.895,6.275714285714286,9.068,3.9685714285714293,0.49571428571428566,0.9380000000000001,0.34214285714285714,12.168571428571429,2.18,2.3185714285714285,0.47357142857142864,0.49699999999999994,0.3307142857142857,19.127286212640573,13.860457213816606,28.619410090557203,0.09999999999999999
2014-07-13,0,0,0,0,1,0,0,0,7.346214583877176,0.023738354094116478,25.300000000000004,23.060000000000002,22.228571428571428,7.771428571428571,8.1,9.485714285714284,74.43857142857144,68.53999999999999,107.27071428571428,29.974285714285713,17.566000000000003,24.515357142857145,16.264285714285716,3.7019999999999995,7.346428571428571,3.4899999999999998,2.8219999999999996,7.956071428571429,3.352571428571428,2.9462000000000006,6.0716785714285715,44.24765073231135,40.08280770402508,55.49270972670091,0.2732142857142857
2014-07-13,0,0,0,0,1,0,0,0,13.541523487338015,0.056485717255957,24.04285714285714,22.199999999999996,21.50714285714286,8.4,9.459999999999999,11.4,29.14428571428571,40.620000000000005,56.17464285714285,8.26142857142857,12.241999999999999,12.075714285714286,1.6528571428571428,3.514,1.2760714285714287,7.174285714285715,3.5180000000000002,3.545714285714286,0.47514285714285714,0.7672,1.75175,16.614335885510872,17.195225654636435,30.452471099157606,0.5473214285714285
2014-07-20,0,0,0,0,1,0,0,0,13.443562975317283,0.055956087198818796,24.3625,22.892857142857142,21.849999999999998,7.9375,8.75,10.439999999999998,24.97375,34.034285714285716,48.477500000000006,7.130000000000001,11.081428571428571,12.158000000000001,1.3400000000000003,3.407857142857143,2.3835,11.508750000000001,4.609285714285714,3.532,0.51925,0.48064285714285715,1.2645499999999998,21.083012057869745,14.342175108304797,23.89218469362135,2.7
2014-07-20,0,0,0,0,1,0,0,0,7.2713910388459135,0.02228240143722127,25.2375,23.900000000000002,22.639999999999997,7.7625,7.721428571428572,8.8,81.10124999999998,62.48357142857143,88.10500000000002,28.592499999999998,19.884285714285713,21.076500000000003,15.023749999999998,6.734285714285714,5.542999999999999,5.444999999999999,1.9849999999999999,5.415500000000001,3.903,2.4365714285714284,4.52505,48.126532773293015,38.2185072141146,47.86719120001595,8.545714285714284
2014-07-20,0,0,0,0,1,0,0,0,17.916432752965598,0.0411403779952242,25.1875,23.857142857142858,21.759999999999998,8.7625,6.771428571428571,7.51,53.946250000000006,58.15857142857143,34.7705,18.358749999999997,33.542142857142856,19.808,9.223749999999999,21.467142857142857,11.355999999999998,18.097500000000004,81.85571428571428,48.82749999999999,2.0829999999999997,2.2271428571428578,1.3221,33.74826131291342,37.98122185120604,39.52662487972794,1.8885714285714286
2014-07-20,0,0,0,0,1,0,0,0,17.21608149342387,0.03351214212319788,24.521428571428572,23.557142857142857,21.155,7.442857142857142,7.492857142857143,7.985,20.194999999999997,48.76214285714286,30.974999999999998,4.5807142857142855,9.260714285714284,6.492,0.25,0.9257142857142858,0.6370000000000001,13.364285714285712,5.148571428571429,2.25,0.44585714285714284,0.5235714285714286,0.413,22.186145979177518,12.458284507441986,21.31601072887113,2.6885714285714286
2014-07-20,0,0,0,0,1,0,0,0,27.727894206725733,0.12033492075271149,24.175,23.207142857142856,20.6,7.7625,7.0928571428571425,8.110000000000001,15.3,18.44214285714286,13.092,3.2375,5.997142857142857,4.8125,0.25375,0.7057142857142856,0.709,7.855000000000001,5.869999999999999,3.6024999999999996,0.417625,0.48221428571428565,0.37279999999999996,27.35779928475163,26.379892901389415,30.65206967781398,1.455714285714286
2014-07-20,0,0,0,0,1,0,0,0,26.815460085471038,0.12843782386702826,24.3875,22.992857142857144,20.794999999999998,8.1375,7.328571428571428,7.860000000000001,20.2625,20.575714285714287,14.859,4.878750000000001,4.678571428571429,4.1195,0.55125,0.2542857142857143,0.34900000000000003,19.58125,12.604285714285712,6.384,0.5542499999999999,0.5043571428571428,0.38149999999999995,27.991076306683663,24.457080295869048,26.24878926248789,0.8771428571428572
2014-07-27,0,0,0,0,1,0,0,0,27.797712661067838,0.11924407886422651,23.75357142857143,24.157142857142855,22.0,7.594642857142858,7.542857142857143,7.339999999999999,14.057142857142859,16.34714285714286,17.068,1.8489285714285713,4.847142857142857,5.880000000000001,0.25625,0.41571428571428565,0.7859999999999999,8.237142857142858,6.99,4.74,0.32958928571428575,0.4757142857142857,0.4442,23.95278323851345,29.418670926037805,27.10465408609424,2.40875
2014-07-27,0,0,0,0,1,0,0,0,13.475826031666207,0.056842787517738094,24.030357142857138,24.04285714285714,22.199999999999996,7.262499999999998,8.4,9.459999999999999,23.984821428571426,29.14428571428571,40.620000000000005,7.553571428571429,8.26142857142857,12.241999999999999,1.7714285714285711,1.6528571428571428,3.514,14.274821428571427,7.174285714285715,3.5180000000000002,0.7714642857142858,0.47514285714285714,0.7672,31.685789773098367,16.614335885510872,17.195225654636435,4.58
2014-07-27,0,0,0,0,1,0,0,0,7.310266644649107,0.023827750277750925,24.341071428571432,25.300000000000004,23.060000000000002,7.3446428571428575,7.771428571428571,8.1,73.14589285714285,74.43857142857144,68.53999999999999,22.495357142857138,29.974285714285713,17.566000000000003,9.380535714285715,16.264285714285716,3.7019999999999995,15.317857142857141,3.4899999999999998,2.8219999999999996,3.512428571428572,3.352571428571428,2.9462000000000006,47.83356002212314,44.24765073231135,40.08280770402508,25.885
2014-07-27,0,0,0,0,1,0,0,0,26.77296465050636,0.12761689472871046,23.89821428571429,24.142857142857142,21.88,8.18392857142857,7.628571428571428,7.4399999999999995,14.123214285714285,22.595714285714283,17.946,3.4098214285714286,5.328571428571428,4.298,0.7316071428571428,0.2642857142857143,0.28600000000000003,16.26517857142857,17.724285714285717,8.945999999999998,0.4371785714285714,0.5728571428571428,0.44099999999999995,30.98139213246513,25.29156986835429,24.88102276396174,1.51625
2014-07-27,0,0,0,0,1,0,0,0,17.588091255785304,0.03609316426531304,24.56964285714286,25.157142857142862,22.740000000000002,8.366071428571427,7.871428571428571,6.740000000000001,28.803035714285716,65.38857142857144,47.682,16.21767857142857,24.72714285714286,30.952,9.079821428571428,13.387142857142857,19.994000000000003,44.14678571428571,32.705714285714286,83.25,0.7825714285714286,2.750142857142857,1.7553999999999998,26.687304235540342,41.720915070069275,37.52327025643312,4.53125
2014-07-27,0,0,0,0,1,0,0,0,17.371868664800235,0.0341761308312656,24.571428571428577,24.157142857142855,22.52,8.242857142857144,7.242857142857143,7.74,22.05,30.077142857142857,47.39,4.605714285714286,6.275714285714286,9.068,0.25,0.49571428571428566,0.9380000000000001,6.794285714285714,12.168571428571429,2.18,0.4478571428571429,0.47357142857142864,0.49699999999999994,20.431483160832265,19.127286212640573,13.860457213816606,6.43625
2014-08-03,0,0,0,0,0,1,0,0,7.310980437973572,0.02276803227360344,24.38571428571429,25.2375,23.900000000000002,7.471428571428573,7.7625,7.721428571428572,68.27142857142857,81.10124999999998,62.48357142857143,21.85285714285714,28.592499999999998,19.884285714285713,10.615714285714285,15.023749999999998,6.734285714285714,18.027142857142852,5.444999999999999,1.9849999999999999,2.2682857142857142,3.903,2.4365714285714284,35.13679206014661,48.126532773293015,38.2185072141146,27.126428571428573
2014-08-03,0,0,0,0,0,1,0,0,27.765217121548137,0.11832583297093538,24.371428571428567,24.175,23.207142857142856,7.057142857142858,7.7625,7.0928571428571425,12.692857142857141,15.3,18.44214285714286,2.0414285714285714,3.2375,5.997142857142857,0.25,0.25375,0.7057142857142856,5.044285714285714,7.855000000000001,5.869999999999999,0.33042857142857146,0.417625,0.48221428571428565,26.35487806690616,27.35779928475163,26.379892901389415,1.5555357142857142
2014-08-03,0,0,0,0,0,1,0,0,17.141560738224875,0.03226481791790697,24.3,24.521428571428572,23.557142857142857,8.057142857142855,7.442857142857142,7.492857142857143,26.98,20.194999999999997,48.76214285714286,4.577142857142857,4.5807142857142855,9.260714285714284,0.25,0.25,0.9257142857142858,2.5171428571428573,13.364285714285712,5.148571428571429,0.6941428571428572,0.44585714285714284,0.5235714285714286,24.716725625382768,22.186145979177518,12.458284507441986,7.755178571428573
2014-08-03,0,0,0,0,0,1,0,0,26.846529463488558,0.12749370003416324,24.15714285714285,24.3875,22.992857142857144,6.742857142857142,8.1375,7.328571428571428,13.605714285714287,20.2625,20.575714285714287,2.5285714285714285,4.878750000000001,4.678571428571429,0.25,0.55125,0.2542857142857143,8.358571428571429,19.58125,12.604285714285712,0.3602857142857143,0.5542499999999999,0.5043571428571428,26.655643899171448,27.991076306683663,24.457080295869048,1.2137499999999999
2014-08-03,0,0,0,0,0,1,0,0,17.74147067496209,0.0350158794307712,25.457142857142856,25.1875,23.857142857142858,6.214285714285714,8.7625,6.771428571428571,28.490000000000002,53.946250000000006,58.15857142857143,13.188571428571427,18.358749999999997,33.542142857142856,5.025714285714286,9.223749999999999,21.467142857142857,33.24285714285714,18.097500000000004,81.85571428571428,0.9495714285714286,2.0829999999999997,2.2271428571428578,33.463303113175634,33.74826131291342,37.98122185120604,5.262321428571427
2014-08-03,0,0,0,0,0,1,0,0,13.56810697280487,0.05730097360534485,24.014285714285712,24.3625,22.892857142857142,6.757142857142857,7.9375,8.75,28.764285714285716,24.97375,34.034285714285716,5.898571428571429,7.130000000000001,11.081428571428571,0.43285714285714283,1.3400000000000003,3.407857142857143,7.558571428571428,11.508750000000001,4.609285714285714,0.844857142857143,0.51925,0.48064285714285715,30.702349720180656,21.083012057869745,14.342175108304797,4.122142857142857
2014-08-10,0,0,0,0,0,1,0,0,7.4778599290731,0.022542343442866753,22.7,24.341071428571432,25.300000000000004,8.575,7.3446428571428575,7.771428571428571,89.1525,73.14589285714285,74.43857142857144,9.05625,22.495357142857138,29.974285714285713,0.57625,9.380535714285715,16.264285714285716,1.3462499999999997,15.317857142857141,3.4899999999999998,1.5686249999999997,3.512428571428572,3.352571428571428,18.02035373742968,47.83356002212314,44.24765073231135,21.52285714285714
2014-08-10,0,0,0,0,0,1,0,0,17.020722759574788,0.03166146330922293,23.2625,24.571428571428577,24.157142857142855,7.8,8.242857142857144,7.242857142857143,45.39999999999999,22.05,30.077142857142857,5.798749999999999,4.605714285714286,6.275714285714286,1.4537499999999999,0.25,0.49571428571428566,1.1524999999999999,6.794285714285714,12.168571428571429,1.022875,0.4478571428571429,0.47357142857142864,25.554542626011198,20.431483160832265,19.127286212640573,6.545714285714285
2014-08-10,0,0,0,0,0,1,0,0,26.865106561971288,0.12782998208410484,23.537499999999998,23.89821428571429,24.142857142857142,6.4125000000000005,8.18392857142857,7.628571428571428,15.1225,14.123214285714285,22.595714285714283,2.23875,3.4098214285714286,5.328571428571428,0.535,0.7316071428571428,0.2642857142857143,4.577500000000001,16.26517857142857,17.724285714285717,0.31425,0.4371785714285714,0.5728571428571428,20.896200879735538,30.98139213246513,25.29156986835429,5.765714285714286
2014-08-10,0,0,0,0,0,1,0,0,17.70535894487799,0.034816593678660676,24.875,24.56964285714286,25.157142857142862,6.4624999999999995,8.366071428571427,7.871428571428571,36.9375,28.803035714285716,65.38857142857144,8.341249999999999,16.21767857142857,24.72714285714286,1.2349999999999999,9.079821428571428,13.387142857142857,4.827500000000001,44.14678571428571,32.705714285714286,0.536875,0.7825714285714286,2.750142857142857,16.20448569944621,26.687304235540342,41.720915070069275,6.277142857142858
2014-08-10,0,0,0,0,0,1,0,0,27.35298574220048,0.11910960257294899,23.599999999999998,23.75357142857143,24.157142857142855,7.425,7.594642857142858,7.542857142857143,15.956249999999999,14.057142857142859,16.34714285714286,2.5412500000000002,1.8489285714285713,4.847142857142857,0.37,0.25625,0.41571428571428565,0.47124999999999995,8.237142857142858,6.99,0.317375,0.32958928571428575,0.4757142857142857,20.34753984753985,23.95278323851345,29.418670926037805,2.1257142857142854
2014-08-10,0,0,0,0,0,1,0,0,13.53789440534622,0.05727752181842383,23.0125,24.030357142857138,24.04285714285714,6.925,7.262499999999998,8.4,28.9875,23.984821428571426,29.14428571428571,5.0649999999999995,7.553571428571429,8.26142857142857,1.09375,1.7714285714285711,1.6528571428571428,4.26125,14.274821428571427,7.174285714285715,0.48837499999999995,0.7714642857142858,0.47514285714285714,17.029205549795094,31.685789773098367,16.614335885510872,15.031428571428572
2014-08-17,0,0,0,0,0,1,0,0,17.189703092038368,0.03330430856231074,23.087500000000002,24.3,24.521428571428572,8.842857142857143,8.057142857142855,7.442857142857142,58.60785714285713,26.98,20.194999999999997,6.944107142857143,4.577142857142857,4.5807142857142855,2.25625,0.25,0.25,1.2182142857142857,2.5171428571428573,13.364285714285712,0.8801964285714285,0.6941428571428572,0.44585714285714284,15.041676200982721,24.716725625382768,22.186145979177518,3.11
2014-08-17,0,0,0,0,0,1,0,0,17.50715672306386,0.036301443732817185,24.203571428571426,25.457142857142856,25.1875,7.951785714285714,6.214285714285714,8.7625,46.29535714285714,28.490000000000002,53.946250000000006,6.225892857142858,13.188571428571427,18.358749999999997,0.40714285714285714,5.025714285714286,9.223749999999999,0.6303571428571428,33.24285714285714,18.097500000000004,0.3105535714285714,0.9495714285714286,2.0829999999999997,6.484548223167724,33.463303113175634,33.74826131291342,6.174285714285714
2014-08-17,0,0,0,0,0,1,0,0,27.192723909643878,0.11881524408720236,23.2,24.371428571428567,24.175,8.40357142857143,7.057142857142858,7.7625,17.170178571428572,12.692857142857141,15.3,2.794464285714286,2.0414285714285714,3.2375,0.45,0.25,0.25375,0.7666071428571427,5.044285714285714,7.855000000000001,0.263125,0.33042857142857146,0.417625,15.294016085070828,26.35487806690616,27.35779928475163,2.032857142857143
2014-08-17,0,0,0,0,0,1,0,0,26.767096192767333,0.1286835567286008,23.341071428571432,24.15714285714285,24.3875,7.437499999999999,6.742857142857142,8.1375,18.4325,13.605714285714287,20.2625,3.0819642857142853,2.5285714285714285,4.878750000000001,0.8321428571428572,0.25,0.55125,6.484642857142858,8.358571428571429,19.58125,0.2478214285714286,0.3602857142857143,0.5542499999999999,14.338866516587597,26.655643899171448,27.991076306683663,6.604285714285715
2014-08-17,0,0,0,0,0,1,0,0,7.340773930319378,0.022323923357144844,22.69285714285714,24.38571428571429,25.2375,8.232142857142858,7.471428571428573,7.7625,88.66821428571428,68.27142857142857,81.10124999999998,8.982321428571428,21.85285714285714,28.592499999999998,0.7937500000000001,10.615714285714285,15.023749999999998,0.7130357142857144,18.027142857142852,5.444999999999999,1.0279464285714288,2.2682857142857142,3.903,10.6296791288206,35.13679206014661,48.126532773293015,22.74571428571429
2014-08-17,0,0,0,0,0,1,0,0,13.238675622064221,0.05398385231423658,22.544642857142858,24.014285714285712,24.3625,7.110714285714286,6.757142857142857,7.9375,26.71607142857143,28.764285714285716,24.97375,5.549285714285714,5.898571428571429,7.130000000000001,2.0848214285714284,0.43285714285714283,1.3400000000000003,5.184464285714285,7.558571428571428,11.508750000000001,0.4821964285714286,0.844857142857143,0.51925,18.14680272176903,30.702349720180656,21.083012057869745,18.761428571428574
2014-08-24,0,0,0,0,0,1,0,0,13.172249802756625,0.054070257709092254,23.400000000000002,23.0125,24.030357142857138,7.185714285714285,6.925,7.262499999999998,70.18714285714286,28.9875,23.984821428571426,5.7299999999999995,5.0649999999999995,7.553571428571429,1.124285714285714,1.09375,1.7714285714285711,4.761428571428572,4.26125,14.274821428571427,0.38028571428571434,0.48837499999999995,0.7714642857142858,10.451344924487062,17.029205549795094,31.685789773098367,3.8485714285714288
2014-08-24,0,0,0,0,0,1,0,0,7.302606895724039,0.02308801076619556,24.057142857142857,22.7,24.341071428571432,7.742857142857143,8.575,7.3446428571428575,92.55,89.1525,73.14589285714285,6.478571428571428,9.05625,22.495357142857138,0.25,0.57625,9.380535714285715,2.762857142857143,1.3462499999999997,15.317857142857141,0.258,1.5686249999999997,3.512428571428572,3.348580393767747,18.02035373742968,47.83356002212314,3.9085714285714284
2014-08-24,0,0,0,0,0,1,0,0,17.266933931956334,0.03447159413895417,24.25714285714286,23.2625,24.571428571428577,8.657142857142858,7.8,8.242857142857144,44.02285714285714,45.39999999999999,22.05,5.46,5.798749999999999,4.605714285714286,0.7985714285714284,1.4537499999999999,0.25,5.337142857142857,1.1524999999999999,6.794285714285714,0.41528571428571437,1.022875,0.4478571428571429,9.385649386571387,25.554542626011198,20.431483160832265,3.2657142857142856
2014-08-24,0,0,0,0,0,1,0,0,27.577047864966378,0.12043549789993388,23.9,23.599999999999998,23.75357142857143,7.457142857142856,7.425,7.594642857142858,19.15,15.956249999999999,14.057142857142859,2.6814285714285715,2.5412500000000002,1.8489285714285713,0.25,0.37,0.25625,5.417142857142857,0.47124999999999995,8.237142857142858,0.21600000000000003,0.317375,0.32958928571428575,11.985871895023667,20.34753984753985,23.95278323851345,0.8914285714285713
2014-08-24,0,0,0,0,0,1,0,0,17.554918161157396,0.03788668171491306,24.157142857142855,24.875,24.56964285714286,7.128571428571428,6.4624999999999995,8.366071428571427,57.34571428571429,36.9375,28.803035714285716,6.187142857142858,8.341249999999999,16.21767857142857,0.85,1.2349999999999999,9.079821428571428,4.665714285714286,4.827500000000001,44.14678571428571,0.05657142857142856,0.536875,0.7825714285714286,1.3259950101008235,16.20448569944621,26.687304235540342,2.051428571428571
2014-08-24,0,0,0,0,0,1,0,0,26.823668075127863,0.12840773059070495,24.128571428571433,23.537499999999998,23.89821428571429,7.8,6.4125000000000005,8.18392857142857,32.2,15.1225,14.123214285714285,4.2371428571428575,2.23875,3.4098214285714286,0.7342857142857143,0.535,0.7316071428571428,3.997142857142857,4.577500000000001,16.26517857142857,0.09614285714285715,0.31425,0.4371785714285714,3.9615794349157065,20.896200879735538,30.98139213246513,0.16285714285714287
2014-08-31,0,0,0,0,0,1,0,0,17.601768476276714,0.03945902701996074,23.22857142857143,24.203571428571426,25.457142857142856,7.328571428571429,7.951785714285714,6.214285714285714,74.61571428571428,46.29535714285714,28.490000000000002,7.694285714285714,6.225892857142858,13.188571428571427,1.5214285714285711,0.40714285714285714,5.025714285714286,6.015714285714286,0.6303571428571428,33.24285714285714,0.01,0.3105535714285714,0.9495714285714286,0.1265519804811375,6.484548223167724,33.463303113175634,2.1875
2014-08-31,0,0,0,0,0,1,0,0,17.40952117393109,0.03501470368633637,23.028571428571432,23.087500000000002,24.3,8.200000000000001,8.842857142857143,8.057142857142855,60.35142857142858,58.60785714285713,26.98,6.288571428571428,6.944107142857143,4.577142857142857,1.9199999999999997,2.25625,0.25,5.50142857142857,1.2182142857142857,2.5171428571428573,0.08414285714285714,0.8801964285714285,0.6941428571428572,1.9176774763827302,15.041676200982721,24.716725625382768,2.05
